billed_entity_id,billed_entity_number,billed_entity_name,billed_entity_city,billed_entity_state,billed_entity_zip_code,billed_entity_zip_code_ext,billed_entity_email,billed_entity_phone,billed_entity_phone_ext
245,126549,BLACKWATER REGIONAL LIBRARY,COURTLAND,VA,23837,,dcarter@blackwaterlib.org,757-653-0298,305
246,145203,ANACORTES SCHOOL DISTRICT 103,ANACORTES,WA,98221,3728,,360-503-1200,
247,141303,WALLER INDEP SCHOOL DISTRICT,WALLER,TX,77484,8400,,936-931-3685,
248,123910,COLD SPRING HARBOR CTRL DIST,COLD SPG HBR,NY,11724,1315,,631-367-5900,
249,123916,DEER PARK UNION FREE SCH DIST,DEER PARK,NY,11729,,,631-274-4001,
250,123922,HARBORFIELDS CENTRAL SCH DIST,GREENLAWN,NY,11740,1235,,631-754-5320,
251,145285,CLOVER PARK SCHOOL DIST 400,LAKEWOOD,WA,98499,1341,,253-583-5104,
252,123929,SOUTH HUNTINGTON UN FREE DIST,HUNTINGTON STATION,NY,11746,4031,,631-812-3000,
253,123962,BROOKHAVEN-COMSEWOGUE SCH DIST,PORT JEFFERSON STATION,NY,11776,,,631-474-8100,
254,123884,NORTH BABYLON UN FREE SCH DIST,NORTH BABYLON,NY,11703,4203,,631-620-7050,
255,123927,HUNTINGTON UNION FREE SCH DIST,HUNTINGTON,NY,11743,,,631-673-2111,
256,123944,LINDENHURST PUBLIC SCHOOL DIST,LINDENHURST,NY,11757,3547,jfreedman@lufsd.org,631-867-3080,
257,123953,NORTHPORT-E NORTHPORT SCH DIST,NORTHPORT,NY,11768,3456,,631-262-7198,
258,71560,United Township School District #30,East Moline,IL,61244,4145,,309-752-1633,
259,123973,SMITHTOWN CENTRAL SCH DISTRICT,SMITHTOWN,NY,11787,3448,,631-382-2000,2050
260,123924,ELWOOD UNION FREE SCHOOL DIST,GREENLAWN,NY,11740,2911,,631-266-5400,404
261,123939,KINGS PARK CENTRAL SCHOOL DIST,KINGS PARK,NY,11754,1770,,631-269-3310,
262,141445,HALLETTSVILLE INDEP SCH DIST,HALLETTSVILLE,TX,77964,,lela.tyson@hisdbrahmas.org,361-798-2242,
263,123911,COMMACK UNION FREE SCHOOL DIST,EAST NORTHPORT,NY,11731,,,631-912-2005,
264,123887,BAYPORT BLUE PT UN FREE DIST,BAYPORT,NY,11705,1704,lfrontario@bbpschools.org,631-472-7860,
265,126973,CHARLOTTE-MECKLENBURG SCHOOLS,Charlotte,NC,28217,,erate@cms.k12.nc.us,980-344-0105,
266,125976,WALLENPAUPACK AREA SCHOOL DIST,HAWLEY,PA,18428,9007,,570-226-4557,
267,141087,AQUILLA INDEP SCHOOL DISTRICT,AQUILLA,TX,76622,,,254-694-3770,
268,123659,RYE NECK UNION FREE DISTRICT,MAMARONECK,NY,10543,3805,cmahar@ryeneck.org,914-777-5200,
269,142379,ALAMOSA SCHOOL DIST RE 11 J,ALAMOSA,CO,81101,4204,,719-587-1615,
270,16049700,Northshore Education Consortium,Beverly,MA,01915,,ealdrich@nsedu.org,978-232-9755,1260
271,124200,BEACON CITY SCHOOL DISTRICT,BEACON,NY,12508,,,845-838-6900,
272,137931,CANEY VALLEY UNIF SCH DIST 436,CANEY,KS,67333,2542,,620-879-9200,
273,143796,DIOCESE OF ORANGE SCHOOLS,GARDEN GROVE,CA,92840,,bsnyder@rcbo.org,714-282-6004,
274,126564,BUCKINGHAM COUNTY PUBLIC SCHOOLS,BUCKINGHAM,VA,23921,,,804-969-6100,
275,145093,HIGH DESERT ESD,REDMOND,OR,97756,8427,rachel.wente-chaney@hdesd.org,541-693-5600,
276,15280,THE SUMMIT CENTER,GETZVILLE,NY,14068,1231,dponivas@thesummitcenter.org,716-629-3470,
277,141488,LYTLE INDEP SCHOOL DISTRICT,LYTLE,TX,78052,,,830-709-5100,1200
278,223174,South Buffalo Charter School,Buffalo,NY,14210,,spaterek@southbuffalocs.org,716-826-7213,
279,126620,ALLEGHANY HIGHLANDS PUBLIC SCHOOLS,LOW MOOR,VA,24457,,,540-863-1800,
280,126634,BEDFORD COUNTY SCHOOL DISTRICT,BEDFORD,VA,24523,,,540-586-1045,
281,141696,CEDAR PARK PUBLIC LIBRARY,CEDAR PARK,TX,78613,2200,Julia.Mitschke@cedarparktexas.gov,512-401-5600,
282,137131,Raymore-Peculiar School District R2,Peculiar,MO,64078,,,816-892-1300,
283,94976,De Beque School District 49JT,DE BEQUE,CO,81630,,,970-283-5596,
284,123384,HOPEWELL TOWNSHIP SCHOOL DIST,BRIDGETON,NJ,08302,5723,,609-451-0210,
285,143759,MENIFEE UNION ELEMENTARY SCHOOL DISTRICT,MENIFEE,CA,92586,,,951-672-1851,
286,17013833,Exploration Elementary Charter School for Science and Technology,ROCHESTER,NY,14613,1720,cvargas@explorationrochester.org,585-727-1341,
287,123647,HAWTHORNE CEDAR KNOLLS U F S D,HAWTHORNE,NY,10532,2000,szacharia@hcks.org,914-749-2908,
288,16042056,THE OPPORTUNITY CHARTER SCHOOL,NEW YORK,NY,10026,,,212-866-6137,
289,17030396,Yeshivah of Flatbush Schools,Brooklyn,NY,11230,,,718-377-1100,
290,16049710,CENTRAL VIRGINIA REGIONAL LIBRARY,FARMVILLE,VA,23901,,businessmanager@cvrl.net,434-392-6924,1010
291,147923,HERITAGE PUBLIC LIBRARY,New Kent,VA,23124,,jkelley@heritagepubliclibrary.org,804-966-2480,101
292,16080279,MECKLENBURG COUNTY PUBLIC LIBRARY,BOYDTON,VA,23917,,,434-738-6580,
293,126505,MIDDLESEX COUNTY PUBLIC LIB,URBANNA,VA,23175,,,804-758-5717,
294,16022117,NOTTOWAY LIBRARY SYSTEM,CREWE,VA,23930,,jzataweski@nottlib.org,434-645-8688,
295,126541,PETERSBURG PUBLIC LIBRARY,PETERSBURG,VA,23803,4203,,804-733-2387,
296,126637,PITTSYLVANIA COUNTY PUBLIC LIB,CHATHAM,VA,24531,,,434-432-3271,
297,126613,SMYTH COUNTY PUBLIC LIBRARY,MARION,VA,24354,2524,rosel@scplva.net,276-783-2323,229
298,126457,CLARKE COUNTY SCHOOL DISTRICT,BERRYVILLE,VA,22611,1230,,540-955-6172,
299,222800,Cedar Tree Academy Public Charter School,WASHINGTON,DC,20020,,,202-610-4193,
300,132908,SAINT FRANCIS SCHOOL DISTRICT,SAINT FRANCIS,WI,53235,5911,jmitche@sfsd.k12.wi.us,414-747-3912,
301,124377,SARANAC LAKE CENTRAL DISTRICT,SARANAC LAKE,NY,12983,1554,,518-897-1402,
302,124111,SCHOHARIE CENTRAL SCHOOL DISTRICT,SCHOHARIE,NY,12157,,,518-295-6673,
303,141103,GROESBECK INDEP SCHOOL DIST,GROESBECK,TX,76642,0559,d.rand@groesbeckisd.net,254-729-4198,
304,129060,DELAWARE CO DISTRICT LIBRARY,DELAWARE,OH,43015,1959,jmiller@delawarelibrary.org,740-362-3861,
305,124319,NORTH WARREN CENTRAL DISTRICT,CHESTERTOWN,NY,12817,,,518-494-3015,
306,140259,TALIHINA INDEP SCHOOL DIST 52,TALIHINA,OK,74571,0038,,918-567-2259,
307,16028461,ALLIANCE COLLEGE-READY PUBLIC SCHOOLS,LOS ANGELES,CA,90015,,magarcia@laalliance.org,213-943-4930,1058
308,144303,AROMAS-SAN JUAN UNIFIED SCH DIST,SAN JUAN BAUTISTA,CA,95045,9557,erate@adtechgroup.com,831-623-4500,
309,144359,ATWATER ELEM SCHOOL DISTRICT,ATWATER,CA,95301,3535,erate@adtechgroup.com,209-357-6100,
310,141122,MEXIA INDEP SCHOOL DISTRICT,MEXIA,TX,76667,,,254-562-4000,
311,143618,CHULA VISTA ELEM SCHOOL DIST,CHULA VISTA,CA,91910,6115,,619-425-9600,
312,16055651,LEARNING COMMUNITY CHARTER SCHOOL,JERSEY CITY,NJ,07304,,no@email.com,201-332-0900,
313,74447,SACRED HEART SCHOOL,TROY,MO,63379,,ahoffman@sacredhearttroy.org,636-528-6684,
314,137175,LATHROP SCHOOL DISTRICT R 2,LATHROP,MO,64465,9717,,816-528-7500,
315,141277,BELLVILLE INDEP SCHOOL DIST,BELLVILLE,TX,77418,1530,djurek@bellvillebrahmas.org,979-865-3133,
316,143639,ESCONDIDO UNION HIGH SCH DIST,ESCONDIDO,CA,92027,2708,,760-291-3210,
317,143632,CARLSBAD UNIF SCHOOL DISTRICT,CARLSBAD,CA,92009,,,760-331-5000,
318,143633,DEL MAR UNION ELEM SCHOOL DIST,SAN DIEGO,CA,92130,,cdelehanty@dmusd.org,858-523-6100,
319,143626,NATIONAL ELEMENTARY SCH DIST,NATIONAL CITY,CA,91950,4827,jferris@nsd.us,619-336-8700,
320,143636,SAN DIEGUITO UN HIGH SCH DIST,ENCINITAS,CA,92024,3357,,760-753-6491,
321,143654,SAN MARCOS UNIF SCH DISTRICT,SAN MARCOS,CA,92069,2952,,760-752-1200,
322,143620,SOUTH BAY UN ELEM SCHOOL DIST,IMPERIAL BEACH,CA,91932,2098,,619-628-1671,
323,143619,SWEETWATER UN HIGH SCH DIST,CHULA VISTA,CA,91911,2812,,619-585-7908,
324,129540,HUDSON CITY SCHOOL DISTRICT,HUDSON,OH,44236,,,330-653-1200,
325,137185,CLINTON CO R 3 SCHOOL DISTRICT,PLATTSBURG,MO,64477,1344,,816-539-2183,
326,141261,New Waverly ISD,New Waverly,TX,77358,,bclark@new-waverly.k12.tx.us,936-344-6751,
327,144311,HAPPY VALLEY ELEM SCHOOL DIST,SANTA CRUZ,CA,95065,9661,mmckinny@hvesd.com,831-429-1456,
328,144192,HAYWARD UNIFIED SCHOOL DISTRICT,HAYWARD,CA,94544,,erate@adtechgroup.com,510-784-2600,
329,144012,KEPPEL UNION ELEM SCHOOL DIST,PEARBLOSSOM,CA,93553,,erate@adtechgroup.com,661-944-2155,112
330,144200,LIVERMORE VLY JT UNIF SCH DIST,LIVERMORE,CA,94551,,erate@adtechgroup.com,925-606-3200,
331,144280,PACIFIC ELEMENTARY SCHOOL DIST,DAVENPORT,CA,95017,,erate@adtechgroup.com,831-425-7002,
332,144284,SAN BENITO CO OFFICE OF EDUCATION,HOLLISTER,CA,95023,3841,erate@adtechgroup.com,831-637-5393,
333,143607,SAN GABRIEL UNIF SCHOOL DIST,SAN GABRIEL,CA,91776,,erate@adtechgroup.com,530-330-0567,
334,144277,SOQUEL ELEM SCHOOL DISTRICT,CAPITOLA,CA,95010,3618,erate@adtechgroup.com,831-464-5632,
335,16067741,WASHINGTON UNIFIED SCHOOL DISTRICT,FRESNO,CA,93706,,erate@adtechgroup.com,559-495-5600,
336,144687,YUBA CITY UNIF SCHOOL DISTRICT,YUBA CITY,CA,95991,,erate@adtechgroup.com,530-822-5032,
337,127672,LAKE COUNTY SCHOOL DISTRICT,TAVARES,FL,32778,,,352-253-6700,
338,141661,HECTOR P. GARCIA MEMORIAL LIBRARY,MERCEDES,TX,78570,3120,mvidales@cityofmercedes.com,956-565-2371,
339,98627,HOPI JR/SR HIGH SCHOOL DISTRICT,KEAMS CANYON,AZ,86034,,erate.hjs@learningtech.org,928-738-5111,
340,16075459,AMETHOD PUBLIC SCHOOLS,OAKLAND,CA,94606,,erate.amp@learningtech.org,510-899-4806,
341,228353,IDEA PUBLIC SCHOOLS,WESLACO,TX,78596,0054,ERATEINFO-TX@ideapublicschools.org,956-377-8000,
342,17012007,IDEA PUBLIC SCHOOLS LOUISIANA INC,Baton Rouge,LA,70802,5528,erateinfo-sola@ideapublicschools.org,225-963-6539,
343,16051394,HARVEST PREPARATORY ACADEMY DISTRICT,YUMA,AZ,85364,,erate.hpa@learningtech.org,928-782-2052,
344,228143,CHAVEZ/HUERTA K-12 PREPARATORY ACADEMY,PUEBLO,CO,81003,,,719-295-1623,
345,17025973,"IDEA FLORIDA, Inc",Tampa,FL,33603,2304,erateinfo.fl@ideapublicschools.org,813-467-3004,
346,16035377,ASPIRA DISTRICT,CHICAGO,IL,60625,,erateinfo@aspirail.org,773-252-0970,
347,142302,BIG SANDY SCHOOL DIST 100 J,SIMLA,CO,80835,,,719-541-2292,
348,144274,CAMPBELL UNION SCHOOL DISTRICT,CAMPBELL,CA,95008,2044,erate.camp@learningtech.org,408-364-4200,
349,140534,COMMUNITY INDEP SCHOOL DIST,NEVADA,TX,75173,,russell.fenton@communityisd.org,972-843-6000,
350,144152,SAN FRANCISCO UNIF SCHOOL DIST,SAN FRANCISCO,CA,94102,5207,,415-241-6169,
351,107870,CRYSTAL SPRINGS UPLANDS SCHOOL,HILLSBOROUGH,CA,94010,6946,erate.csus@learningtech.org,650-342-4175,
352,17023223,Elite Public School District,Vallejo,CA,94589,,erate.elite@learningtech.org,707-652-3142,
353,142283,ELLICOTT SCHOOL DISTRICT 22,CALHAN,CO,80808,8838,erate.esd22@learningtech.org,719-683-2700,
354,16081973,REDESIGN SCHOOLS LOUISIANA,Baton Rouge,LA,70811,,erate.rsl@learningtech.org,225-313-2101,
355,16072142,GLOBAL EDUCATION ACADEMY CONSORTIUM,LOS ANGELES,CA,90037,,erate.gea@learningtech.org,323-232-9588,
356,17011754,Grow Public Schools,Bakersfield,CA,93309,,erate.grimm@learningtech.org,661-855-8200,
357,143484,HERMOSA BEACH CITY SCHOOL DISTRICT,HERMOSA BEACH,CA,90254,2921,erate.hbcsd@learningtech.org,310-937-5877,
358,16050253,HTH-CHARTER MANAGEMENT ORGANIZATION,SAN DIEGO,CA,92106,,ERATE.HTH@LEARNINGTECH.ORG,619-243-5000,
359,16071831,iLEAD California,CASTAIC,CA,91384,,erate.ilead@learningtech.org,844-564-2227,
360,16039120,KULA AUPUNI NIIHAU A KAHELELANI ALOHA,Kekaha,HI,96752,,erate.kanaka@learningtech.org,808-337-2022,
361,231791,KE KULA NIIHAU O KEKAHA LEARNING CENTER,KEKAHA,HI,96752,,erate.kknok@learningtech.org,808-337-0481,
362,17021998,Leadership Military Academy Charter Management Organization,Murrieta,CA,92562,,scampos@rcea.us,951-973-0390,
363,12409301,LEADERSHIP PUBLIC SCHOOLS,OAKLAND,CA,94607,,erate.lps@learningtech.org,510-830-3780,
364,17003590,Magnolia Public Schools,Los Angeles,CA,90012,,erate.mps@learningtech.org,213-628-3634,
365,230795,NEVADA CITY SCHOOL OF THE ARTS,NEVADA CITY,CA,95959,,erate.ncsota@learningtech.org,530-273-7736,
366,16081980,NEW HORIZONS CHARTER ACADEMY,NORTH HOLLYWOOD,CA,91602,1381,erate.horiz@learningtech.org,818-655-9602,
367,142318,PIKES PEAK BOCES,COLORADO SPRINGS,CO,80906,4112,,719-570-7474,
368,16071733,Richmond College Prep Schools (RCPS),RICHMOND,CA,94804,,erate.rcps@learningtech.org,510-235-2066,
369,17012598,San Domenico District,San Anselmo,CA,94960,1059,,415-258-1900,
370,16066642,SUMMIT PUBLIC SCHOOLS,REDWOOD CITY,CA,94065,,erate.sps@learningtech.org,650-556-1110,
371,17020178,The Learning Choice Academy School District,Santee,CA,92071,,erate.tlc@learningtech.org,619-463-6849,
372,17019685,Valor Collegiate Academies,Nashville,TN,37211,,tbranch@valorcollegiate.org,615-823-7982,
373,16067473,YPI CHARTER SCHOOLS,PACOIMA,CA,91331,,erate.ypi@learningtech.org,818-834-5805,
374,17026418,Vista Charter Public Schools,Santa Ana,CA,92703,,erate.vcps@vistacharterps.org,213-201-4000,
375,17000587,Vibrant Minds Charter School,Anaheim,CA,92801,2408,erate.vmcs@learningtech.org,714-563-2390,
376,130274,BOARD OF SCHOOL COMMISSIONERS CITY OF INDIANAPOLIS,INDIANAPOLIS,IN,46204,1312,youngw@myips.org,317-226-4411,
377,139718,GREENWOOD SCHOOL DISTRICT 25,GREENWOOD,AR,72936,7016,john.ciesla@greenwoodk12.com,479-996-4142,
378,140629,Van Alstyne Independent School District,Van Alstyne,TX,75495,,,903-482-8802,
379,141936,FARWELL INDEP SCHOOL DISTRICT,FARWELL,TX,79325,,kcurtis@farwellschools.org,806-481-3371,
380,123423,Ventnor City Public Schools,Ventnor City,NJ,08406,,,609-487-7917,
381,139237,TANGIPAHOA PARISH SCHOOL DIST,AMITE,LA,70422,5616,,504-748-2467,
382,123881,BABYLON UNION FREE SCHOOL DIST,BABYLON,NY,11702,2222,pbrink@babylonufsd.org,631-893-7914,
383,124053,QUESTAR III BOCES,CASTLETON,NY,12033,3221,,518-477-8771,
384,141471,COTULLA INDEP SCHOOL DISTRICT,COTULLA,TX,78014,,,830-879-3073,
385,130625,SOUTH HENRY SCHOOL CORPORATION,STRAUGHN,IN,47387,,,765-987-7882,
386,130552,SALEM COMMUNITY SCHOOLS,SALEM,IN,47167,1671,,812-883-4437,
387,133148,LENA PUBLIC SCHOOL DISTRICT,LENA,WI,54139,,gruszynskil@lenak12.org,920-829-5703,5
388,126626,HIGHLAND COUNTY SCHOOL DIST,MONTEREY,VA,24465,,,540-468-6300,
389,200033,WALDRON DISTRICT LIBRARY,WALDRON,MI,49288,,waldron@monroe.lib.mi.us,517-286-6511,
390,139453,JESSIEVILLE SCHOOL DISTRICT,JESSIEVILLE,AR,71949,,,501-984-5381,
391,16028817,ACADEMY FOR TECHNOLOGY AND THE CLASSICS,SANTA FE,NM,87508,,,505-473-4282,
392,137987,RURAL VISTA SCHOOL DIST 481,WHITE CITY,KS,66872,,,785-349-2964,
393,143363,CARRIZOZO MUNICIPAL SCHOOLS,CARRIZOZO,NM,88301,,cathy.barela@carrizozogrizzlies.org,505-648-2346,
394,140666,CARTHAGE INDEPENDENT SCHOOL DISTRICT,CARTHAGE,TX,75633,2370,dsimpson@carthageisd.org,903-694-7550,1911
395,143367,CLOUDCROFT MUN SCHOOL DIST,CLOUDCROFT,NM,88317,,,575-601-4416,
396,143368,CORONA MUNICIPAL SCHOOL DIST,CORONA,NM,88318,,,505-849-1911,
397,143348,DEXTER SCHOOL DISTRICT,DEXTER,NM,88230,,,575-734-5420,
398,227102,DRAW ACADEMY,HOUSTON,TX,77063,6410,,713-706-3729,
399,143265,FARMINGTON MUNCPL SCH DIST 5,FARMINGTON,NM,87402,,remerson@fms.k12.nm.us,505-599-8820,1023
400,143369,HONDO VALLEY SCHOOL DISTRICT,HONDO,NM,88336,,marvin.martin@hondoeagles.org,575-653-4411,
401,143294,MORA INDEP SCHOOL DISTRICT,MORA,NM,87732,,,575-387-3105,
402,140704,OVERTON INDEP SCHOOL DISTRICT,OVERTON,TX,75684,,william.mansfield@overtonisd.org,903-834-6145,
403,145268,Puyallup School District,Puyallup,WA,98373,,,253-841-8750,
404,17002192,Regional Education Cooperative #6,Portales,NM,88130,,cparr@rec6.net,575-562-4456,
405,140682,SABINE INDEP SCHOOL DISTRICT,GLADEWATER,TX,75647,,,903-984-8564,
406,17026019,Southwest Learning Centers Consortium,Albuquerque,NM,87112,,,505-296-7677,
407,143284,TAOS MUNICIPAL SCHOOL DISTRICT,TAOS,NM,87571,,,575-751-8081,
408,226378,WEST RUSK CCISD,NEW LONDON,TX,75682,0168,,903-392-7850,
409,17020322,Brownwood Community Library,BROWNWOOD,TX,76801,7038,,325-646-0155,
410,126555,APPOMATTOX REGIONAL LIBRARY SYSTEM,HOPEWELL,VA,23860,2814,,804-458-6329,108
411,16062155,ALLEN COUNTY EDUCATION NETWORK CONSORTIUM,FORT WAYNE,IN,46805,,,260-481-0747,
412,131558,RAVENNA PUBLIC SCHOOL DISTRICT,RAVENNA,MI,49451,9410,rlandheer@ravennaschools.org,231-853-2231,
413,139913,TEMPLE INDEP SCHOOL DIST 101,TEMPLE,OK,73568,,,580-342-6230,
414,141018,GRAHAM INDEP SCHOOL DISTRICT,GRAHAM,TX,76450,3966,,940-549-0595,
415,141768,CRYSTAL CITY SCHOOL DISTRICT,CRYSTAL CITY,TX,78839,2711,,830-374-2367,
416,143788,ANAHEIM ELEMENTARY SCHOOL DISTRICT,ANAHEIM,CA,92805,5749,jgiordano@aesd.org,714-517-7500,
417,126509,LIBRARY OF VIRGINIA,RICHMOND,VA,23219,1905,,804-692-3773,
418,130399,ST JOSEPH COUNTY PUB LIBRARY,SOUTH BEND,IN,46601,2206,,219-282-4646,
419,17025629,Horizon Community Learning Center,Phoenix,AZ,85048,,,480-659-3000,
420,16061227,RENEW REINVENTING EDUCATION,NEW ORLEANS,LA,70127,,,504-717-0128,
421,137097,NAYLOR SCHOOL DISTRICT R 2,NAYLOR,MO,63953,,,573-399-2505,
422,126530,NEWPORT NEWS PUBLIC SCHOOLS,NEWPORT NEWS,VA,23606,2639,,757-881-5461,
423,141932,CROSBYTON CONSOL SCHOOL DIST,CROSBYTON,TX,79322,2130,,806-675-7331,
424,130720,VIGO COUNTY PUBLIC LIBRARY,Terre Haute,IN,47807,3609,bbridgewater@vigo.lib.in.us,812-232-1113,1101
425,127374,CLARKE COUNTY SCHOOL DISTRICT,ATHENS,GA,30601,,,706-546-7721,
426,144171,BENICIA UNIF SCHOOL DISTRICT,BENICIA,CA,94510,3437,,707-747-8300,
427,141350,LIBERTY INDEP SCHOOL DISTRICT,LIBERTY,TX,77575,4725,lgwaller@libertyisd.net,936-336-7213,1238
428,130741,TIPPECANOE SCHOOL CORPORATION,LAFAYETTE,IN,47909,,,765-474-2481,
429,16075187,THE BABY ACADEMY,CHICAGO,IL,60619,,,773-994-4400,
430,221721,Omega Alpha Academy,DOUGLAS,AZ,85607,,,520-805-1261,
431,25369,NANSEMOND-SUFFOLK ACADEMY,SUFFOLK,VA,23434,7206,,757-539-8789,
432,141869,SPEARMAN INDEP SCHOOL DISTRICT,SPEARMAN,TX,79081,4021,,806-659-3233,
433,141306,COLUMBIA-BRAZORIA IND SCH DIST,WEST COLUMBIA,TX,77486,,,979-345-5147,
434,137590,OTTAWA UNIFIED SCHOOL DIST 290,OTTAWA,KS,66067,2223,,785-229-8010,
435,225495,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,LA MIRADA,CA,90638,,e-rate@cenic.org,714-220-3453,
436,140356,MCLOUD PUBLIC SCHOOLS,MC LOUD,OK,74851,,kthompson@mcloudschools.us,405-964-3314,
437,141296,SEALY INDEP SCHOOL DISTRICT,SEALY,TX,77474,3211,,979-885-3516,
438,141269,KLEIN ISD,KLEIN,TX,77379,3215,,832-249-4000,
439,143869,LATON UNIFIED SCH DIST,LATON,CA,93242,,,559-922-4015,
440,140985,CARNEGIE CITY-COUNTY LIBRARY,VERNON,TX,76384,4570,carnegieccl@hotmail.com,940-552-2462,
441,131650,ALANSON PUBLIC SCHOOLS,ALANSON,MI,49706,,rcook@alansonvikings.net,231-548-2261,
442,145010,CENTRAL CURRY SCHOOL DIST 1,GOLD BEACH,OR,97444,8729,kcarpenter@ccsd.k12.or.us,541-247-6647,
443,139268,CALCASIEU PARISH SCHOOL BOARD,LAKE CHARLES,LA,70615,,,337-217-4000,1002
444,142092,DELL CITY INDEP SCHOOL DIST,DELL CITY,TX,79837,,,915-964-2663,
445,208840,AL AQSA ISLAMIC ACADEMY,PHILADELPHIA,PA,19122,3712,,215-868-3875,
446,140038,BARTLESVILLE SCHOOL DISTRICT,BARTLESVILLE,OK,74003,,,918-336-8600,
447,232231,NATIONAL HERITAGE ACADEMIES,GRAND RAPIDS,MI,49512,,jhines1@nhaschools.com,616-222-1700,
448,130620,MORRISSON-REEVES LIBRARY,RICHMOND,IN,47374,3017,,765-966-8291,
449,144310,LIVE OAK ELEM SCHOOL DISTRICT,SANTA CRUZ,CA,95062,1743,erate@adtechgroup.com,831-475-6333,
450,220809,WYNANTSKILL UNION FREE SCHOOL DISTRICT,TROY,NY,12180,,,518-283-4600,
451,145160,HARPER SCHOOL DISTRICT 66,HARPER,OR,97906,,matt.mejia@malesd.org,541-358-2473,
452,126381,BALTIMORE COUNTY SCHOOL SYSTEM,Essex,MD,21221,3318,gvukov@bcps.org,443-809-9888,
453,140049,VERDIGRIS INDEP SCHOOL DIST 8,CLAREMORE,OK,74019,2951,,918-266-2336,
454,17005895,Las Cruces Public Schools Consortium,LAS CRUCES,NM,88001,1243,,575-527-5800,
455,145164,JUNTURA SCHOOL DISTRICT 12,JUNTURA,OR,97911,,matt.mejia@malesd.org,541-277-3261,
456,143613,WEST COVINA UNIF SCHOOL DIST,WEST COVINA,CA,91790,3406,jziegenhohn@wcusd.org,626-939-4600,
457,141231,SPRING INDEP SCHOOL DISTRICT,HOUSTON,TX,77090,4213,fbrenz@springisd.org,281-891-6000,
458,144626,PLUMAS LAKE ELEMENTARY SCHOOL DIST,PLUMAS LAKE,CA,95961,,erate@adtechgroup.com,530-743-4428,
459,126850,GUILFORD COUNTY SCHOOL DIST,GREENSBORO,NC,27401,,,336-370-8327,
460,124338,BEEKMANTOWN CTRL SCHOOL DIST,west chazy,NY,12992,,,518-563-8250,
461,140176,DEWAR INDEP SCHOOL DISTRICT 8,DEWAR,OK,74431,,klhays@dewar.k12.ok.us,918-652-9625,
462,140794,CENTER INDEP SCHOOL DISTRICT,CENTER,TX,75935,3864,,936-598-5642,
463,130246,GREENWOOD COMM SCHOOL CORP,GREENWOOD,IN,46142,,,317-889-4060,
464,143726,REDLANDS UNIFIED SCHOOL DIST,REDLANDS,CA,92374,,,909-748-6716,
465,140075,JENKS INDEP SCHOOL DISTRICT 5,JENKS,OK,74037,3900,,918-299-4415,
466,144591,WHEATLAND UN HIGH SCH DISTRICT,WHEATLAND,CA,95692,9798,erate@adtechgroup.com,530-633-3100,
467,126348,LOUDOUN COUNTY PUBLIC LIBRARY,LEESBURG,VA,20176,,Nan.Paek@loudoun.gov,703-771-5866,
468,124096,NORTHVILLE CENTRAL SCHOOL DIST,NORTHVILLE,NY,12134,,bellsworth@northvillecsd.org,518-863-7000,
469,141894,Region 16 - Consortium,Amarillo,TX,79109,6230,michael.keough@esc16.net,806-677-5260,
470,126552,FRANKLIN CITY SCHOOL DISTRICT,FRANKLIN,VA,23851,1713,jspaugh@franklincity.k12.va.us,757-569-8111,
471,16077528,HIRSCH ACADEMY,SCOTTSDALE,AZ,85251,6028,jsherman@hirschaz.org,602-380-3198,
472,141113,LORENA INDEP SCHOOL DISTRICT,LORENA,TX,76655,,,254-857-3616,
473,141314,SANTA FE I.S.D.,SANTA FE,TX,77510,,,409-925-3526,
474,139393,EL DORADO SCHOOL DISTRICT,EL DORADO,AR,71730,5618,,870-864-5001,
475,130354,BREMEN PUBLIC SCHOOLS,BREMEN,IN,46506,1665,,574-546-3929,
476,139672,ELKINS PUBLIC SCHOOL DIST 10,ELKINS,AR,72727,,tech@elkinsdistrict.org,479-643-2172,
477,98477,SAN XAVIER MISSION SCHOOL,TUCSON,AZ,85746,7409,,520-294-0628,
478,141072,MOODY INDEP SCHOOL DISTRICT,MOODY,TX,76557,,andrew_miller@moodyisd.org,817-853-2172,
479,141590,MATHIS PUBLIC LIBRARY,MATHIS,TX,78368,2441,,361-547-6201,
480,139768,CANADIAN VALLEY TECHNOLOGY CENTER-DISTRICT,EL RENO,OK,73036,9117,,405-262-2629,
481,140238,CANEY INDEP SCHOOL DISTRICT 26,CANEY,OK,74533,,,580-889-1996,
482,141938,IDALOU INDEP SCHOOL DISTRICT,IDALOU,TX,79329,,jwaller@idalouisd.net,806-892-1900,
483,138262,UMO N HO N NATION PUBLIC SCHOOL DISTRICT,MACY,NE,68039,,,402-837-5622,
484,139707,POTTSVILLE SCHOOL DISTRICT,POTTSVILLE,AR,72858,,sue.moore@pottsvilleschools.org,479-968-8627,
485,136086,KEWANEE SCHOOL DISTRICT 229,KEWANEE,IL,61443,2951,,309-853-3341,
486,126440,CAROLINE COUNTY SCHOOL BOARD,BOWLING GREEN,VA,22427,2203,jrobinson@ccps.us,804-633-5088,
487,128901,LEWIS COUNTY SCHOOL DISTRICT,VANCEBURG,KY,41179,,david.lucas@lewis.kyschools.us,606-796-2811,
488,124040,AVERILL PARK CENTRAL SCHOOL DISTRICT,AVERILL PARK,NY,12018,,,518-674-7050,
